"Date","ZCTA5CE10","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2015-04-30,"92592","CA","Riverside","Riverside","Temecula",214,2032,0.00943864878291108,0.0119521912350598,0.0351502801833928,21301
2015-04-30,"11223","NY","New York","Kings","New York",215,2125,-0.010707635009311,-0.00375058602906704,-0.0732664631487135,3115
2015-04-30,"21117","MD","Baltimore","Baltimore","Owings Mills",216,1765,0.00455321570859419,0.0137851809304997,0.0237819025522042,14359
2015-04-30,"44130","OH","Cleveland","Cuyahoga","Parma Heights",217,1140,0,-0.00175131348511384,0.00175746924428822,16497
2015-04-30,"76028","TX","Dallas-Fort Worth","Johnson","Burleson",218,1400,-0.00568181818181818,-0.00709219858156028,0.0347376201034738,18475
2015-04-30,"32244","FL","Jacksonville","Duval","Jacksonville",219,1053,0,-0.00284090909090909,0.000950570342205323,17236
2015-04-30,"43701","OH","Zanesville","Muskingum","Zanesville",220,928,0.00869565217391304,0.0368715083798883,0.0533484676503973,18322
2015-04-30,"91342","CA","Los Angeles","Los Angeles","Los Angeles",221,2320,0,0.00738167607468519,0.0647085819183112,17075
2015-04-30,"87120","NM","Albuquerque","Bernalillo","Albuquerque",222,1214,-0.00816993464052288,0.0218855218855219,0.0438521066208083,19629
2015-04-30,"92336","CA","Riverside","San Bernardino","Fontana",223,2011,0.000995520159283225,-0.000497017892644135,0.0307534597642235,22119
2015-04-30,"11233","NY","New York","Kings","New York",224,2248,0,0.0236794171220401,0.0494864612511671,573
2015-04-30,"75217","TX","Dallas-Fort Worth","Dallas","Dallas",225,981,-0.00203458799593082,0.00822199383350463,0.0315457413249211,18988
2015-04-30,"48185","MI","Detroit","Wayne","Westland",226,1073,0.0122641509433962,0.0357142857142857,0.064484126984127,13992
2015-04-30,"10021","NY","New York","New York","New York",227,4463,0.000448329970858552,0.0466697936210131,0.14114037330606,4983
2015-04-30,"74012","OK","Tulsa","Tulsa","Broken Arrow",228,1280,0.000781860828772478,0.00392156862745098,0.024,19794
2015-04-30,"60649","IL","Chicago","Cook","Chicago",229,1267,0.00635424940428912,0.0160384923817161,-0.0502248875562219,6084
2015-04-30,"99301","WA","Kennewick","Franklin","Pasco",230,1230,0.00162866449511401,0.00985221674876847,0.0485933503836317,17094
2015-04-30,"90011","CA","Los Angeles","Los Angeles","Los Angeles",231,2052,0,-0.00484966052376334,0.133075648812811,4721
2015-04-30,"85705","AZ","Tucson","Pima","Tucson",232,919,-0.00108695652173913,0.0143487858719647,0,7544
2015-04-30,"45840","OH","Findlay","Hancock","Findlay",233,1112,0.00815956482320943,-0.0133096716947649,-0.0237050043898156,18103
2015-04-30,"90027","CA","Los Angeles","Los Angeles","Los Angeles",234,4100,0.00539480137322217,0.0366624525916561,0.187373298580944,4658
2015-04-30,"22193","VA","Washington","Prince William","Woodbridge",235,1774,-0.00337078651685393,-0.00727476217123671,0,21199
2015-04-30,"30331","GA","Atlanta","Fulton","Atlanta",236,1116,0.0108695652173913,0.0247933884297521,0.0720461095100865,15346
2015-04-30,"02155","MA","Boston","Middlesex","Medford",237,2390,0.013141161509114,0.0332900994379594,0.0834088848594741,10633
2015-04-30,"90025","CA","Los Angeles","Los Angeles","Los Angeles",238,3430,0.00557021401348578,0.0205296042844392,0.102185089974293,7372
2015-04-30,"32822","FL","Orlando","Orange","Orlando",239,1101,0.00273224043715847,0.0166204986149584,0.0857988165680473,12855
2015-04-30,"33027","FL","Miami-Fort Lauderdale","Broward","Miramar",240,2084,-0.00191570881226054,-0.00334768053562889,0.043043043043043,22603
2015-04-30,"30022","GA","Atlanta","Fulton","Johns Creek",241,2108,0.00428775607432111,-0.000474158368895211,0.0348551791850761,18854
2015-04-30,"23320","VA","Virginia Beach","Chesapeake City","Chesapeake",242,1569,-0.00380952380952381,0.000637755102040816,0.0275049115913556,16702
2015-04-30,"58103","ND","Fargo","Cass","Fargo",243,1171,-0.0200836820083682,-0.037797863599014,0.0372010628875111,8381
2015-04-30,"11218","NY","New York","Kings","New York",244,2236,-0.0132391879964696,-0.0171428571428571,-0.0932684509326845,2453
2015-04-30,"27834","NC","Greenville","Pitt","Greenville",245,830,-0.00240384615384615,-0.0154211150652432,0.0097323600973236,12025
2015-04-30,"76244","TX","Dallas-Fort Worth","Tarrant","Fort Worth",246,1693,0.00236826524570752,0.0101431980906921,0.0463535228677379,16683
2015-04-30,"37130","TN","Nashville","Rutherford","Murfreesboro",247,1169,0.00515907136715391,0.00949913644214162,0.0636942675159236,14286
2015-04-30,"76063","TX","Dallas-Fort Worth","Tarrant","Mansfield",248,1771,0.00113058224985868,0.0137378362907842,0.0566825775656325,16453
2015-04-30,"98012","WA","Seattle","Snohomish","North Creek",249,2052,0.0108374384236453,0.0138339920948617,0.0555555555555556,16209
2015-04-30,"19124","PA","Philadelphia","Philadelphia","Philadelphia",250,947,0,0.0106723585912487,0.027114967462039,19049
2015-04-30,"33311","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",251,1476,0.00135685210312076,0.0158293186510668,0.020746887966805,16256
2015-04-30,"92627","CA","Los Angeles","Orange","Costa Mesa",252,2807,-0.00319602272727273,-0.00284191829484902,0.0481702763256161,8914
2015-04-30,"23666","VA","Virginia Beach","Hampton City","Hampton",253,1285,-0.00232919254658385,0.0062646828504307,0.0102201257861635,14078
2015-04-30,"43230","OH","Columbus","Franklin","Gahanna",254,1385,0.0036231884057971,0.0146520146520147,0.0452830188679245,16900
2015-04-30,"27858","NC","Greenville","Pitt","Greenville",255,1175,-0.0134340890008396,-0.024896265560166,0.0444444444444444,13953
2015-04-30,"22304","VA","Washington","Alexandria City","Alexandria",256,1961,0.00102092904543134,0.0150103519668737,-0.0135814889336016,11947
2015-04-30,"23452","VA","Virginia Beach","Virginia Beach City","Virginia Beach",257,1458,-0.000685400959561343,-0.00477815699658703,0.0160278745644599,17115
2015-04-30,"77433","TX","Houston","Harris","Cypress",258,1795,0,0.00167410714285714,0.0286532951289398,16214
2015-04-30,"44077","OH","Cleveland","Lake","Painesville",259,1245,0.0032232070910556,0.0272277227722772,0.0668380462724936,18509
2015-04-30,"20878","MD","Washington","Montgomery","Gaithersburg",260,2473,-0.00762439807383628,0.00040453074433657,-0.00642828445158698,19249
2015-04-30,"33063","FL","Miami-Fort Lauderdale","Broward","Margate",261,1402,0.00718390804597701,0.0271062271062271,0.00718390804597701,20060
2015-04-30,"80134","CO","Denver","Douglas","Parker",262,2307,-0.00086617583369424,-0.0145237078171721,0.053905893101873,18691
2015-04-30,"91335","CA","Los Angeles","Los Angeles","Los Angeles",263,2403,0.00250312891113892,0.0147804054054054,0.0756490599820949,15276
2015-04-30,"20019","DC","Washington","District of Columbia","Washington",264,1799,0.00278706800445931,0.0239043824701195,-0.00387596899224806,11341
2015-04-30,"77057","TX","Houston","Harris","Houston",265,1881,0.0102040816326531,0.0335164835164835,0.0923344947735192,9308
2015-04-30,"77459","TX","Houston","Fort Bend","Missouri City",266,1940,0.00154878678368611,0.00258397932816538,0.0041407867494824,19568
2015-04-30,"77082","TX","Houston","Harris","Houston",267,1421,0.00637393767705382,0.015,0.0572916666666667,9471
2015-04-30,"10701","NY","New York","Westchester","Yonkers",268,2385,-0.0160891089108911,-0.0421686746987952,0.0543766578249337,3311
2015-04-30,"71913","AR","Hot Springs","Garland","Hot Springs",269,840,-0.0625,-0.198473282442748,-0.212746016869728,11703
2015-04-30,"30080","GA","Atlanta","Cobb","Smyrna",270,1348,0.00898203592814371,0.0135338345864662,0.0689928628072958,13750
2015-04-30,"93550","CA","Los Angeles","Los Angeles","Palmdale",271,1367,0.00960118168389956,0.0324773413897281,0.0278195488721805,15691
2015-04-30,"60616","IL","Chicago","Cook","Chicago",272,1584,-0.0043997485857951,-0.0509286998202516,-0.110112359550562,11982
2015-04-30,"87121","NM","Albuquerque","Bernalillo","Albuquerque",273,1107,-0.00983899821109123,0.0288104089219331,0.0492890995260664,18482
2015-04-30,"94544","CA","San Francisco","Alameda","Hayward",274,2315,0.00216450216450216,0.0288888888888889,0.109779482262704,12416
2015-04-30,"90731","CA","Los Angeles","Los Angeles","Los Angeles",275,2381,0.00337126000842815,0.0157849829351536,0.102825382121352,7912
2015-04-30,"38401","TN","Columbia","Maury","Columbia",276,1026,0.00785854616895874,0.0374115267947422,0.0469387755102041,22291
2015-04-30,"30188","GA","Atlanta","Cherokee","Woodstock",277,1314,-0.00379075056861259,0,0.0562700964630225,21287
2015-04-30,"21215","MD","Baltimore","Baltimore City","Baltimore",278,1311,0.00846153846153846,0.0131375579598145,0.0598221503637833,18088
2015-04-30,"11208","NY","New York","Kings","New York",279,2119,0.00236518448438978,0.0138755980861244,0.0124223602484472,1913
2015-04-30,"32256","FL","Jacksonville","Duval","Jacksonville",280,1254,0,0,0.0032,11857
2015-04-30,"94122","CA","San Francisco","San Francisco","San Francisco",281,4093,0.0171471172962227,0.0502950987939441,0.117390117390117,11472
2015-04-30,"02360","MA","Boston","Plymouth","Town of Plymouth",282,1910,0.0127253446447508,0.0564159292035398,0.142344497607655,20708
2015-04-30,"43228","OH","Columbus","Franklin","Columbus",283,1001,0.00907258064516129,0.0373056994818653,0.0525762355415352,13147
2015-04-30,"30052","GA","Atlanta","Walton","Loganville",284,1263,0.00557324840764331,0.00878594249201278,0.0542570951585977,20585
2015-04-30,"45601","OH","Chillicothe","Ross","Chillicothe",285,978,0.00410677618069815,0.0208768267223382,0.0471092077087794,12442
2015-04-30,"32174","FL","Daytona Beach","Volusia","Ormond Beach",286,1437,0.00209205020920502,0.00700770847932726,0.0264285714285714,16480
2015-04-30,"93309","CA","Bakersfield","Kern","Bakersfield",287,1279,-0.00156128024980484,-0.00929512006196747,0.0500821018062397,14345
2015-04-30,"75150","TX","Dallas-Fort Worth","Dallas","Mesquite",288,1261,0.00558213716108453,0.0218800648298217,0.0569991617770327,13326
2015-04-30,"19446","PA","Philadelphia","Montgomery","Lansdale",289,1862,0.00323275862068966,0.00431499460625674,0.014161220043573,15743
2015-04-30,"75034","TX","Dallas-Fort Worth","Collin","Frisco",290,2651,0.000377358490566038,0.0102896341463415,0.0633774568792619,11702
2015-04-30,"43068","OH","Columbus","Franklin","Reynoldsburg",291,1234,0.0073469387755102,0.0148026315789474,0.0249169435215947,14543
2015-04-30,"89052","NV","Las Vegas","Clark","Henderson",292,1650,0.00426049908703591,0.0153846153846154,0.021039603960396,18836
2015-04-30,"97402","OR","Eugene","Lane","Eugene",293,1137,-0.0035056967572305,-0.00785340314136126,0.0676056338028169,10586
2015-04-30,"19120","PA","Philadelphia","Philadelphia","Philadelphia",294,987,-0.00202224469160768,0.0217391304347826,0.048884165781084,19170
2015-04-30,"94509","CA","San Francisco","Contra Costa","Antioch",295,1764,0.00398406374501992,0.0249854735618826,0.053763440860215,17147
2015-04-30,"78501","TX","McAllen","Hidalgo","McAllen",296,1108,-0.0107142857142857,-0.00983020554066131,0.034547152194211,13294
2015-04-30,"60641","IL","Chicago","Cook","Chicago",297,1720,0.00761570005858231,-0.00405327156919514,-0.0221716884593519,10115
2015-04-30,"43026","OH","Columbus","Franklin","Hilliard",298,1419,0.000705218617771509,0.00211864406779661,0.023071377072819,18725
2015-04-30,"22191","VA","Washington","Prince William","Woodbridge",299,1772,-0.00337457817772778,-0.00337457817772778,0.00226244343891403,15034
2015-04-30,"33313","FL","Miami-Fort Lauderdale","Broward","Lauderhill",300,1181,0,0.0051063829787234,0.0251736111111111,16244
2015-04-30,"63123","MO","St. Louis","Saint Louis","Affton",301,1152,0.000868809730668983,0.0078740157480315,0.0756302521008403,19191
2015-04-30,"93536","CA","Los Angeles","Los Angeles","Lancaster",302,1718,0.00585480093676815,0.0256716417910448,0.0412121212121212,19125
2015-04-30,"60453","IL","Chicago","Cook","Oak Lawn",303,1503,0.002,-0.000664893617021277,-0.0131319763624425,22342
2015-04-30,"95758","CA","Sacramento","Sacramento","Elk Grove",304,1583,0.00380469245402663,0.0193174500965873,0.049039098740888,18708
2015-04-30,"11204","NY","New York","Kings","New York",305,2051,-0.0153624579932789,-0.0110896817743491,-0.110581092801388,3299
2015-04-30,"22204","VA","Washington","Arlington","Arlington",306,2319,0.0038961038961039,-0.00172191132156694,-0.0131914893617021,10376
2015-04-30,"14221","NY","Buffalo","Erie","Amherst",307,1793,-0.00664819944598338,0.00730337078651685,0.0603193376700177,16736
2015-04-30,"33064","FL","Miami-Fort Lauderdale","Broward","Pompano Beach",308,1487,0.000672947510094213,0.00677048070412999,0.014324693042292,17208
2015-04-30,"93535","CA","Los Angeles","Los Angeles","Lancaster",309,1357,0.00667655786350148,0.0319391634980989,0.0256991685563114,16846
2015-04-30,"32218","FL","Jacksonville","Duval","Jacksonville",310,1179,0,0.00340425531914894,0.0287958115183246,15534
2015-04-30,"95687","CA","Vallejo","Solano","Vacaville",311,1768,0.00397501419647927,0.0201961915753029,0.0511296076099881,16480
2015-04-30,"21222","MD","Baltimore","Baltimore","Dundalk",312,1393,0.00360230547550432,0.0205128205128205,0.0403286034353995,17948
2015-04-30,"72401","AR","Jonesboro","Craighead","Jonesboro",313,994,0.0153217568947906,0.00709219858156028,0.0887185104052574,14628
2015-04-30,"19020","PA","Philadelphia","Bucks","Bensalem",314,1639,-0.00666666666666667,-0.0102657004830918,0.0379987333755542,13100
2015-04-30,"35242","AL","Birmingham","Jefferson","Hoover",315,1875,0.023471615720524,0.0382059800664452,0.157407407407407,15369
2015-04-30,"89123","NV","Las Vegas","Clark","Las Vegas",316,1257,0.000796178343949045,0.00239234449760766,0.0202922077922078,19898
2015-04-30,"10032","NY","New York","New York","New York",317,2729,0.00220345207491737,0.00183553597650514,0.10173597093258,425
2015-04-30,"30135","GA","Atlanta","Douglas","Douglasville",318,1119,-0.00267379679144385,0.00992779783393502,0.00992779783393502,20787
2015-04-30,"02301","MA","Boston","Plymouth","Brockton",319,1576,0.0240415854450942,-0.00880503144654088,0.043017868960953,10103
2015-04-30,"27713","NC","Durham","Durham","Durham",320,1366,0.00293685756240822,0.0126019273535953,0.0201643017176998,14255
2015-04-30,"07087","NJ","New York","Hudson","Union City",321,2378,0.00933786078098472,0.000420698359276399,0.102968460111317,6666
2015-04-30,"93257","CA","Visalia","Tulare","Porterville",322,1094,0.0139017608897127,0.0379506641366224,-0.0188340807174888,15851
2015-04-30,"32828","FL","Orlando","Orange","Orlando",323,1559,0.00580645161290323,0.0129954515919428,0.0209561231172233,16345
2015-04-30,"21122","MD","Baltimore","Anne Arundel","Pasadena",324,1863,-0.00160771704180064,0.00593952483801296,0.00593952483801296,23503
2015-04-30,"23451","VA","Virginia Beach","Virginia Beach City","Virginia Beach",325,1738,0.00695249130938586,0.018757327080891,0.016374269005848,15891
2015-04-30,"95076","CA","Santa Cruz","Santa Cruz","Watsonville",326,2472,0.0338770388958595,0.0623119896862914,0.218334154756037,11365
2015-04-30,"94538","CA","San Francisco","Alameda","Fremont",327,2685,0.0109186746987952,0.0275545350172216,0.127677446451071,13266
2015-04-30,"40601","KY","Frankfort","Franklin","Frankfort",328,1021,-0.000978473581213307,-0.00487329434697856,0.0365482233502538,12371
2015-04-30,"60660","IL","Chicago","Cook","Chicago",329,1543,0.00129785853341986,0.0144641683103222,-0.0928865373309818,9865
2015-04-30,"30127","GA","Atlanta","Cobb","Powder Springs",330,1221,0.00246305418719212,0.00909090909090909,0.032994923857868,20643
2015-04-30,"93306","CA","Bakersfield","Kern","Bakersfield",331,1251,0.00481927710843374,0.00968523002421308,0.040765391014975,15763
2015-04-30,"08831","NJ","New York","Middlesex","Monroe Township",332,2043,-0.00583941605839416,-0.00921435499515034,0.00839091806515301,17833
2015-04-30,"60622","IL","Chicago","Cook","Chicago",333,2194,0.0105941962229387,0.0314997649271274,0.00549954170485793,7995
2015-04-30,"11219","NY","New York","Kings","New York",334,2126,-0.0111627906976744,-0.00793280447970135,-0.0898972602739726,2411
2015-04-30,"76116","TX","Dallas-Fort Worth","Tarrant","Fort Worth",335,1328,0.00453857791225416,0.0121951219512195,0.0590111642743222,10121
2015-04-30,"31907","GA","Columbus","Muscogee","Columbus",336,864,-0.011441647597254,-0.011441647597254,0.0285714285714286,16814
2015-04-30,"93307","CA","Bakersfield","Kern","Bakersfield",337,1121,0.000892857142857143,0.00628366247755835,0.0265567765567766,14368
2015-04-30,"90802","CA","Los Angeles","Los Angeles","Long Beach",338,1678,0.00479041916167665,0.0102347983142685,0.0694710006373486,8202
2015-04-30,"11368","NY","New York","Queens","New York",339,2165,0.000462107208872458,0.015954950727358,0.0638820638820639,1627
2015-04-30,"30318","GA","Atlanta","Fulton","Atlanta",340,1100,0.014760147601476,0.0387157695939566,0.111111111111111,13605
2015-04-30,"55901","MN","Rochester","Olmsted","Rochester",341,1319,0.00456968773800457,0.0418641390205371,0.0847039473684211,16070
2015-04-30,"34953","FL","Port St. Lucie","Saint Lucie","Port Saint Lucie",342,1309,-0.000763358778625954,0.00306513409961686,0.0472,19292
2015-04-30,"93727","CA","Fresno","Fresno","Fresno",343,1244,0.00647249190938511,0.0138549307253464,0.0349417637271215,14893
